0.015,0.02
0.015,0.0
0.015,0.04
0.015,0.0
0.015,0.04
0.015,0.12
0.015,0.12
0.015,0.08
0.015,0.0
0.015,0.08
0.015,0.0
0.015,0.08
0.015,0.1
0.015,0.06
0.015,0.0
0.015,0.0
0.015,0.0
0.015,0.22
0.015,0.08
0.015,0.0
0.015,0.06
0.015,0.14
0.015,0.0
0.015,0.04
0.015,0.0
0.015,0.08
0.015,0.0
0.015,0.18
0.015,0.0
0.015,0.0
0.015,0.08
0.015,0.06
0.015,0.0
0.015,0.0
0.015,0.1
0.015,0.18
0.015,0.1
0.015,0.2
0.015,0.1
0.015,0.08
0.015,0.14
0.015,0.0
0.015,0.1
0.015,0.2
0.015,0.18
0.015,0.12
0.015,0.16
0.015,0.04
0.015,0.08
0.015,0.06
